时间,粉丝数,上涨数量(距上次),上涨率(距上次),上涨数量(距第一次),上涨率(距第一次)
Thu Jan 16 2020 10:38:09 GMT+0800 (中国标准时间),1173990,1899,0.0016175606265811464,664520,0.5660354858218554
Thu Jan 16 2020 10:28:09 GMT+0800 (中国标准时间),1172091,1739,0.0014836731960231756,662621,0.5653323846015369
Thu Jan 16 2020 10:18:09 GMT+0800 (中国标准时间),1170352,1791,0.0015303088301639165,660882,0.564686521661859
Thu Jan 16 2020 10:08:08 GMT+0800 (中国标准时间),1168561,1635,0.0013991567406408394,659091,0.5640193366028816
Thu Jan 16 2020 09:58:08 GMT+0800 (中国标准时间),1166926,1590,0.0013625542665087588,657456,0.563408476630052
Thu Jan 16 2020 09:48:08 GMT+0800 (中国标准时间),1165336,1533,0.0013155004221958302,655866,0.562812785325434
Thu Jan 16 2020 09:38:07 GMT+0800 (中国标准时间),1163803,1558,0.0013387145418941179,654333,0.5622369077928138
Thu Jan 16 2020 09:28:06 GMT+0800 (中国标准时间),1162245,1538,0.0013233010251711128,652775,0.5616500823836627
Thu Jan 16 2020 09:18:06 GMT+0800 (中国标准时间),1160707,1452,0.0012509616983441987,651237,0.5610692448654139
Thu Jan 16 2020 09:08:06 GMT+0800 (中国标准时间),1159255,1329,0.0011464259373476931,649785,0.5605194715571639
Thu Jan 16 2020 08:58:06 GMT+0800 (中国标准时间),1157926,1229,0.0010613804336373827,648456,0.5600150614115237
Thu Jan 16 2020 08:48:05 GMT+0800 (中国标准时间),1156697,1133,0.0009795132173767201,647227,0.5595475738244329
Thu Jan 16 2020 08:38:05 GMT+0800 (中国标准时间),1155564,1080,0.0009346085547836382,646094,0.559115721846648
Thu Jan 16 2020 08:28:04 GMT+0800 (中国标准时间),1154484,888,0.0007691748001704658,645014,0.5587032821589558
Thu Jan 16 2020 08:18:04 GMT+0800 (中国标准时间),1153596,864,0.0007489623750429093,644126,0.5583635865588993
Thu Jan 16 2020 08:08:03 GMT+0800 (中国标准时间),1152732,857,0.000743451209821537,643262,0.5580325695825222
Thu Jan 16 2020 07:58:02 GMT+0800 (中国标准时间),1151875,904,0.0007848073792729246,642405,0.557703743895822
Thu Jan 16 2020 07:48:02 GMT+0800 (中国标准时间),1150971,794,0.0006898523073126951,641501,0.5573563538959713
Thu Jan 16 2020 07:38:02 GMT+0800 (中国标准时间),1150177,692,0.0006016465291863774,640707,0.557050784357538
Thu Jan 16 2020 07:28:01 GMT+0800 (中国标准时间),1149485,509,0.0004428069961765486,640015,0.5567841250647029
Thu Jan 16 2020 07:18:01 GMT+0800 (中国标准时间),1148976,543,0.0004725947278272131,639506,0.5565877790310677
Thu Jan 16 2020 07:08:01 GMT+0800 (中国标准时间),1148433,457,0.00039793353203887384,638963,0.5563781256721114
Thu Jan 16 2020 06:58:00 GMT+0800 (中国标准时间),1147976,453,0.00039460755277113805,638506,0.5562015233767953
Thu Jan 16 2020 06:48:00 GMT+0800 (中国标准时间),1147523,409,0.0003564198713228406,638053,0.5560263280125975
Thu Jan 16 2020 06:38:00 GMT+0800 (中国标准时间),1147114,352,0.00030685703426163396,637644,0.555868030553197
Thu Jan 16 2020 06:27:59 GMT+0800 (中国标准时间),1146762,348,0.00030346314230851736,637292,0.5557317037013784
Thu Jan 16 2020 06:17:59 GMT+0800 (中国标准时间),1146414,287,0.0002503458610938108,636944,0.5555968437231227
Thu Jan 16 2020 06:07:59 GMT+0800 (中国标准时间),1146127,271,0.00023644849131029981,636657,0.555485561373216
Thu Jan 16 2020 05:57:58 GMT+0800 (中国标准时间),1145856,249,0.00021730479222520108,636386,0.5553804317470956
Thu Jan 16 2020 05:47:58 GMT+0800 (中国标准时间),1145607,316,0.00027583630337454294,636137,0.5552837927840873
Thu Jan 16 2020 05:37:58 GMT+0800 (中国标准时间),1145291,275,0.0002401136479724367,635821,0.5551610900635734
Thu Jan 16 2020 05:27:58 GMT+0800 (中国标准时间),1145016,316,0.0002759786762805061,635546,0.5550542525169954
Thu Jan 16 2020 05:17:57 GMT+0800 (中国标准时间),1144700,302,0.00026382458286013804,635230,0.5549314230802831
Thu Jan 16 2020 05:07:57 GMT+0800 (中国标准时间),1144398,276,0.00024117483602732615,634928,0.5548139720621672
Thu Jan 16 2020 04:57:57 GMT+0800 (中国标准时间),1144122,314,0.00027444625660550184,634652,0.5547065784942515
Thu Jan 16 2020 04:47:56 GMT+0800 (中国标准时间),1143808,343,0.0002998755035810206,634338,0.5545843358325873
Thu Jan 16 2020 04:37:56 GMT+0800 (中国标准时间),1143465,356,0.00031133440901120714,633995,0.5544507265198323
Thu Jan 16 2020 04:27:56 GMT+0800 (中国标准时间),1143109,461,0.0004032861258200224,633639,0.5543119684999418
Thu Jan 16 2020 04:17:55 GMT+0800 (中国标准时间),1142648,475,0.00041570107329641325,633178,0.5541321561845818
Thu Jan 16 2020 04:07:55 GMT+0800 (中国标准时间),1142173,537,0.0004701564474033268,632703,0.5539467313620616
Thu Jan 16 2020 03:57:55 GMT+0800 (中国标准时间),1141636,593,0.000519430010966718,632166,0.5537369178967727
Thu Jan 16 2020 03:47:54 GMT+0800 (中国标准时间),1141043,624,0.0005468680847259919,631573,0.5535049949914245
Thu Jan 16 2020 03:37:54 GMT+0800 (中国标准时间),1140419,676,0.0005927645891553894,630949,0.5532606875192364
Thu Jan 16 2020 03:27:54 GMT+0800 (中国标准时间),1139743,757,0.000664184820613068,630273,0.5529957192103834
Thu Jan 16 2020 03:17:53 GMT+0800 (中国标准时间),1138986,796,0.000698867238052092,629516,0.5526986284291466
Thu Jan 16 2020 03:07:53 GMT+0800 (中国标准时间),1138190,840,0.0007380138641175902,628720,0.5523858055333468
Thu Jan 16 2020 02:57:53 GMT+0800 (中国标准时间),1137350,858,0.0007543851936519101,627880,0.5520552160724491
Thu Jan 16 2020 02:47:52 GMT+0800 (中国标准时间),1136492,952,0.0008376653773189781,627022,0.5517170380433826
Thu Jan 16 2020 02:37:52 GMT+0800 (中国标准时间),1135540,1024,0.0009017736055092732,626070,0.5513412121105378
Thu Jan 16 2020 02:27:52 GMT+0800 (中国标准时间),1134516,1155,0.0010180552764350614,625046,0.5509362582810643
Thu Jan 16 2020 02:17:51 GMT+0800 (中国标准时间),1133361,1294,0.0011417368340714035,623891,0.550478620668966
Thu Jan 16 2020 02:07:51 GMT+0800 (中国标准时间),1132067,1426,0.0012596427596599847,622597,0.5499647989032451
Thu Jan 16 2020 01:57:51 GMT+0800 (中国标准时间),1130641,1508,0.0013337566920003786,621171,0.5493972003491825
Thu Jan 16 2020 01:47:50 GMT+0800 (中国标准时间),1129133,1591,0.0014090457014364118,619663,0.5487954031987374
Thu Jan 16 2020 01:37:50 GMT+0800 (中国标准时间),1127542,1721,0.0015263289527130696,618072,0.5481587382110822
Thu Jan 16 2020 01:27:50 GMT+0800 (中国标准时间),1125821,1902,0.001689433755454908,616351,0.5474680255564606
Thu Jan 16 2020 01:17:49 GMT+0800 (中国标准时间),1123919,2177,0.0019369723262975358,614449,0.5467022089670163
Thu Jan 16 2020 01:07:49 GMT+0800 (中国标准时间),1121742,2178,0.0019416229400343395,612272,0.5458224796789279
Thu Jan 16 2020 00:57:49 GMT+0800 (中国标准时间),1119564,2473,0.0022088956057893967,610094,0.5449389226520324
Thu Jan 16 2020 00:47:48 GMT+0800 (中国标准时间),1117091,2693,0.002410725715272972,607621,0.5439315149795316
Thu Jan 16 2020 00:37:48 GMT+0800 (中国标准时间),1114398,2814,0.002525130159960804,604928,0.5428294020628178
Thu Jan 16 2020 00:27:47 GMT+0800 (中国标准时间),1111584,2843,0.002557611480553876,602114,0.5416720643694044
Thu Jan 16 2020 00:17:47 GMT+0800 (中国标准时间),1108741,3180,0.0028681179824684034,599271,0.5404968337961706
Thu Jan 16 2020 00:07:47 GMT+0800 (中国标准时间),1105561,3407,0.0030816933665351797,596091,0.5391751337103968
Wed Jan 15 2020 23:57:47 GMT+0800 (中国标准时间),1102154,3533,0.00320554114942195,592684,0.537750622871214
Wed Jan 15 2020 23:47:46 GMT+0800 (中国标准时间),1098621,3761,0.0034233825859873424,589151,0.53626409835603
Wed Jan 15 2020 23:37:46 GMT+0800 (中国标准时间),1094860,3603,0.0032908317045101656,585390,0.5346710995013061
Wed Jan 15 2020 23:27:46 GMT+0800 (中国标准时间),1091257,3311,0.0030341157032669664,581787,0.5331347244507939
Wed Jan 15 2020 23:17:45 GMT+0800 (中国标准时间),1087946,3584,0.003294281149983547,578476,0.5317138902114626
Wed Jan 15 2020 23:07:45 GMT+0800 (中国标准时间),1084362,3419,0.0031530060994391174,574892,0.5301661253345286
Wed Jan 15 2020 22:57:45 GMT+0800 (中国标准时间),1080943,3591,0.0033220993151350255,571473,0.5286800506594704
Wed Jan 15 2020 22:47:44 GMT+0800 (中国标准时间),1077352,3716,0.00344919766241674,567882,0.5271090599915348
Wed Jan 15 2020 22:37:44 GMT+0800 (中国标准时间),1073636,3243,0.0030205768062918905,564166,0.5254723202277122
Wed Jan 15 2020 22:27:44 GMT+0800 (中国标准时间),1070393,3338,0.0031184807822921116,560923,0.5240346302713116
Wed Jan 15 2020 22:17:43 GMT+0800 (中国标准时间),1067055,3299,0.0030916869327260546,557585,0.5225456982067466
Wed Jan 15 2020 22:07:43 GMT+0800 (中国标准时间),1063756,3082,0.002897280955407067,554286,0.5210649810670868
Wed Jan 15 2020 21:57:43 GMT+0800 (中国标准时间),1060674,2978,0.0028076487214733275,551204,0.5196733397820631
Wed Jan 15 2020 21:47:42 GMT+0800 (中国标准时间),1057696,2939,0.002778681208967416,548226,0.5183209542250325
Wed Jan 15 2020 21:37:42 GMT+0800 (中国标准时间),1054757,2708,0.002567416001979603,545287,0.5169787922715848
Wed Jan 15 2020 21:27:42 GMT+0800 (中国标准时间),1052049,2634,0.002503685664831201,542579,0.5157354838035111
Wed Jan 15 2020 21:17:41 GMT+0800 (中国标准时间),1049415,2498,0.0023803738273228416,539945,0.5145199944731113
Wed Jan 15 2020 21:07:41 GMT+0800 (中国标准时间),1046917,2567,0.0024519613302678243,537447,0.513361613193787
Wed Jan 15 2020 20:57:40 GMT+0800 (中国标准时间),1044350,2628,0.002516397759371858,534880,0.5121654617704793
Wed Jan 15 2020 20:47:40 GMT+0800 (中国标准时间),1041722,2585,0.0024814681844100442,532252,0.5109347791445319
Wed Jan 15 2020 20:37:40 GMT+0800 (中国标准时间),1039137,2457,0.0023644620487962608,529667,0.5097181603580664
Wed Jan 15 2020 20:27:39 GMT+0800 (中国标准时间),1036680,2311,0.00222923177836941,527210,0.5085561600493884
Wed Jan 15 2020 20:17:39 GMT+0800 (中国标准时间),1034369,2583,0.0024971746059675027,524899,0.5074581701501109
Wed Jan 15 2020 20:07:38 GMT+0800 (中国标准时间),1031786,2519,0.002441397731700178,522316,0.5062251280788845
Wed Jan 15 2020 19:57:38 GMT+0800 (中国标准时间),1029267,2463,0.002392965090690754,519797,0.5050166769166795
Wed Jan 15 2020 19:47:38 GMT+0800 (中国标准时间),1026804,2318,0.0022574902318261325,517334,0.5038293578910873
Wed Jan 15 2020 19:37:37 GMT+0800 (中国标准时间),1024486,2249,0.0021952471776090646,515016,0.502706723176305
Wed Jan 15 2020 19:27:37 GMT+0800 (中国标准时间),1022237,2393,0.0023409444189556824,512767,0.5016126397303169
Wed Jan 15 2020 19:17:37 GMT+0800 (中国标准时间),1019844,2422,0.002374873019795184,510374,0.500443205039202
Wed Jan 15 2020 19:07:36 GMT+0800 (中国标准时间),1017422,2379,0.0023382627857467205,507952,0.4992539968665903
Wed Jan 15 2020 18:57:36 GMT+0800 (中国标准时间),1015043,2429,0.0023930020698630502,505573,0.49808037689043716
Wed Jan 15 2020 18:47:36 GMT+0800 (中国标准时间),1012614,2366,0.0023365270478188133,503144,0.496876401076817
Wed Jan 15 2020 18:37:36 GMT+0800 (中国标准时间),1010248,2413,0.002388522422217119,500778,0.49569808601452314
Wed Jan 15 2020 18:27:35 GMT+0800 (中国标准时间),1007835,2170,0.0021531302246895574,498365,0.49449066563475175
Wed Jan 15 2020 18:17:35 GMT+0800 (中国标准时间),1005665,2327,0.0023138918029363656,496195,0.4933998896252728
Wed Jan 15 2020 18:07:35 GMT+0800 (中国标准时间),1003338,2299,0.0022913514687971552,493868,0.4922249531065304
Wed Jan 15 2020 17:57:34 GMT+0800 (中国标准时间),1001039,2215,0.0022127010036572,491569,0.491058789917276
Wed Jan 15 2020 17:47:34 GMT+0800 (中国标准时间),998824,1978,0.001980328866747295,489354,0.48993015786565003
Wed Jan 15 2020 17:37:34 GMT+0800 (中国标准时间),996846,1993,0.0019993058105264,487376,0.488918047521884
Wed Jan 15 2020 17:27:33 GMT+0800 (中国标准时间),994853,2123,0.0021339836136595055,485383,0.48789419140315204
Wed Jan 15 2020 17:17:33 GMT+0800 (中国标准时间),992730,2015,0.002029756328508255,483260,0.48679902894039667
Wed Jan 15 2020 17:07:32 GMT+0800 (中国标准时间),990715,1872,0.0018895444199391348,481245,0.4857552373790646
Wed Jan 15 2020 16:57:32 GMT+0800 (中国标准时间),988843,1901,0.0019224487608245193,479373,0.4847817095332626
Wed Jan 15 2020 16:47:32 GMT+0800 (中国标准时间),986942,1968,0.001994038150164853,477472,0.4837893209530043
Wed Jan 15 2020 16:37:31 GMT+0800 (中国标准时间),984974,1856,0.0018843136976204448,475504,0.4827579205136379
Wed Jan 15 2020 16:27:31 GMT+0800 (中国标准时间),983118,1893,0.0019255063990283974,473648,0.4817814341716864
Wed Jan 15 2020 16:17:31 GMT+0800 (中国标准时间),981225,1977,0.002014828403271421,471755,0.48078167596626664
Wed Jan 15 2020 16:07:30 GMT+0800 (中国标准时间),979248,1813,0.0018514206819927128,469778,0.47973342809992975
Wed Jan 15 2020 15:57:30 GMT+0800 (中国标准时间),977435,1594,0.0016307989789602377,467965,0.4787684091525268
Wed Jan 15 2020 15:47:29 GMT+0800 (中国标准时间),975841,1592,0.0016314133142591876,466371,0.4779169967238515
Wed Jan 15 2020 15:37:29 GMT+0800 (中国标准时间),974249,1702,0.0017469866533093696,464779,0.4770638717617365
Wed Jan 15 2020 15:27:29 GMT+0800 (中国标准时间),972547,1715,0.0017634109199863863,463077,0.47614871055074975
Wed Jan 15 2020 15:17:28 GMT+0800 (中国标准时间),970832,1505,0.001550216721327686,461362,0.47522331361141784
Wed Jan 15 2020 15:07:28 GMT+0800 (中国标准时间),969327,1449,0.001494851582592871,459857,0.47440853293057966
Wed Jan 15 2020 14:57:28 GMT+0800 (中国标准时间),967878,1443,0.0014908903808124577,458408,0.4736216754590971
Wed Jan 15 2020 14:47:27 GMT+0800 (中国标准时间),966435,1476,0.0015272625680982166,456965,0.4728357313218168
Wed Jan 15 2020 14:37:27 GMT+0800 (中国标准时间),964959,1558,0.0016145763706022743,455489,0.47202938155921653
Wed Jan 15 2020 14:27:27 GMT+0800 (中国标准时间),963401,1423,0.0014770588778712083,453931,0.4711755541046771
Wed Jan 15 2020 14:17:26 GMT+0800 (中国标准时间),961978,1697,0.0017640736066729177,452508,0.47039329381753014
Wed Jan 15 2020 14:07:25 GMT+0800 (中国标准时间),960281,1998,0.002080640979046758,450811,0.46945737758010414
Wed Jan 15 2020 13:57:24 GMT+0800 (中国标准时间),958283,1931,0.0020150623563185404,448813,0.4683512073155842
Wed Jan 15 2020 13:47:24 GMT+0800 (中国标准时间),956352,2101,0.0021968898480894065,446882,0.4672777387405474
Wed Jan 15 2020 13:37:24 GMT+0800 (中国标准时间),954251,2138,0.0022405006649193976,444781,0.4661048298613258
Wed Jan 15 2020 13:27:23 GMT+0800 (中国标准时间),952113,2407,0.0025280612700383253,442643,0.46490595128939527
Wed Jan 15 2020 13:17:23 GMT+0800 (中国标准时间),949706,2340,0.0024639204132647368,440236,0.4635497722453054
Wed Jan 15 2020 13:07:23 GMT+0800 (中国标准时间),947366,2368,0.0024995619433249663,437896,0.4622247367965496
Wed Jan 15 2020 12:57:22 GMT+0800 (中国标准时间),944998,2523,0.0026698469203109425,435528,0.46087716587759975
Wed Jan 15 2020 12:47:22 GMT+0800 (中国标准时间),942475,2554,0.002709886203878087,433005,0.4594339372397146
Wed Jan 15 2020 12:37:22 GMT+0800 (中国标准时间),939921,2510,0.002670437196317563,430451,0.45796508429963795
Wed Jan 15 2020 12:27:21 GMT+0800 (中国标准时间),937411,2405,0.0025655768920996233,427941,0.456513738370896
Wed Jan 15 2020 12:17:21 GMT+0800 (中国标准时间),935006,2481,0.0026534589082850804,425536,0.4551157960483676
Wed Jan 15 2020 12:07:21 GMT+0800 (中国标准时间),932525,2451,0.0026283477654754565,423055,0.45366612155170105
Wed Jan 15 2020 11:57:20 GMT+0800 (中国标准时间),930074,2139,0.002299817003808299,420604,0.45222638198680964
Wed Jan 15 2020 11:47:20 GMT+0800 (中国标准时间),927935,2016,0.0021725659663661785,418465,0.4509636989659836
Wed Jan 15 2020 11:37:20 GMT+0800 (中国标准时间),925919,1980,0.002138415995351645,416449,0.4497682842667663
Wed Jan 15 2020 11:27:19 GMT+0800 (中国标准时间),923939,2199,0.002380027252881413,414469,0.44858913846043946
Wed Jan 15 2020 11:17:19 GMT+0800 (中国标准时间),921740,2336,0.0025343372317573284,412270,0.44727363464751446
Wed Jan 15 2020 11:07:18 GMT+0800 (中国标准时间),919404,2250,0.002447237558244254,409934,0.4458692805339111
Wed Jan 15 2020 10:57:18 GMT+0800 (中国标准时间),917154,2198,0.0023965440918319062,407684,0.44450986421037253
Wed Jan 15 2020 10:47:18 GMT+0800 (中国标准时间),914956,1995,0.002180432720261958,405486,0.44317540952788986
Wed Jan 15 2020 10:37:17 GMT+0800 (中国标准时间),912961,2026,0.0022191528444259942,403491,0.4419586378826697
Wed Jan 15 2020 10:27:17 GMT+0800 (中国标准时间),910935,1988,0.002182373056255386,401465,0.44071750454203645
Wed Jan 15 2020 10:17:17 GMT+0800 (中国标准时间),908947,1975,0.0021728439611990577,399477,0.43949427194324864
Wed Jan 15 2020 10:07:16 GMT+0800 (中国标准时间),906972,1962,0.0021632420846509045,397502,0.43827372840616907
Wed Jan 15 2020 09:57:16 GMT+0800 (中国标准时间),905010,2278,0.0025170992585717283,395540,0.437055944133214
Wed Jan 15 2020 09:47:15 GMT+0800 (中国标准时间),902732,2307,0.0025555757411945073,393262,0.43563538237262
Wed Jan 15 2020 09:37:15 GMT+0800 (中国标准时间),900425,1906,0.002116778188077852,390955,0.43418941055612625
Wed Jan 15 2020 09:27:15 GMT+0800 (中国标准时间),898519,1787,0.0019888282829856685,389049,0.43298917440810936
Wed Jan 15 2020 09:17:15 GMT+0800 (中国标准时间),896732,1712,0.0019091545746109206,387262,0.4318592399958962
Wed Jan 15 2020 09:07:14 GMT+0800 (中国标准时间),895020,1602,0.0017899041362204196,385550,0.43077249670398426
Wed Jan 15 2020 08:57:14 GMT+0800 (中国标准时间),893418,1572,0.0017595347306635864,383948,0.429751807104849
Wed Jan 15 2020 08:47:14 GMT+0800 (中国标准时间),891846,1476,0.0016549942478858457,382376,0.428746667025473
Wed Jan 15 2020 08:37:13 GMT+0800 (中国标准时间),890370,1421,0.001595965722115525,380900,0.4277996787852241
Wed Jan 15 2020 08:27:13 GMT+0800 (中国标准时间),888949,1326,0.0014916491272277711,379479,0.4268850069014083
Wed Jan 15 2020 08:17:13 GMT+0800 (中国标准时间),887623,1213,0.0013665711681648627,378153,0.42602884332650237
Wed Jan 15 2020 08:07:12 GMT+0800 (中国标准时间),886410,1181,0.0013323405647499465,376940,0.4252433975248474
Wed Jan 15 2020 07:57:12 GMT+0800 (中国标准时间),885229,1125,0.0012708575972996817,375759,0.42447660435887213
Wed Jan 15 2020 07:47:12 GMT+0800 (中国标准时间),884104,912,0.0010315528489860922,374634,0.42374426538054344
Wed Jan 15 2020 07:37:11 GMT+0800 (中国标准时间),883192,861,0.0009748729608058044,373722,0.4231492133080916
Wed Jan 15 2020 07:27:11 GMT+0800 (中国标准时间),882331,779,0.000882888621163713,372861,0.4225863083128667
Wed Jan 15 2020 07:17:11 GMT+0800 (中国标准时间),881552,750,0.0008507722743525056,372082,0.4220760658475053
Wed Jan 15 2020 07:07:10 GMT+0800 (中国标准时间),880802,629,0.0007141219025388226,371332,0.4215839655223308
Wed Jan 15 2020 06:57:10 GMT+0800 (中国标准时间),880173,513,0.0005828399644160864,370703,0.42117061077765394
Wed Jan 15 2020 06:47:10 GMT+0800 (中国标准时间),879660,483,0.0005490757792783576,370190,0.42083304913261943
Wed Jan 15 2020 06:37:10 GMT+0800 (中国标准时间),879177,442,0.0005027429061497286,369707,0.42051486788212156
Wed Jan 15 2020 06:27:09 GMT+0800 (中国标准时间),878735,397,0.00045178580573210355,369265,0.4202233893039426
Wed Jan 15 2020 06:17:09 GMT+0800 (中国标准时间),878338,375,0.0004269427031507233,368868,0.41996133606880265
Wed Jan 15 2020 06:07:09 GMT+0800 (中国标准时间),877963,327,0.00037245305326078664,368493,0.41971358701904293
Wed Jan 15 2020 05:57:08 GMT+0800 (中国标准时间),877636,325,0.00037031297713402823,368166,0.41949737704469736
Wed Jan 15 2020 05:47:08 GMT+0800 (中国标准时间),877311,291,0.0003316953737044218,367841,0.41928232975535473
Wed Jan 15 2020 05:37:08 GMT+0800 (中国标准时间),877020,288,0.0003283847574741739,367550,0.41908964447789104
Wed Jan 15 2020 05:27:07 GMT+0800 (中国标准时间),876732,281,0.0003205084335920213,367262,0.4188988197077328
Wed Jan 15 2020 05:17:07 GMT+0800 (中国标准时间),876451,303,0.0003457124243112279,366981,0.41871251216554034
Wed Jan 15 2020 05:07:07 GMT+0800 (中国标准时间),876148,350,0.00039947588763542235,366678,0.4185114843610897
Wed Jan 15 2020 04:57:06 GMT+0800 (中国标准时间),875798,408,0.00046586084919125184,366328,0.4182791008885611
Wed Jan 15 2020 04:47:06 GMT+0800 (中国标准时间),875390,381,0.00043523458115811236,365920,0.41800797358891467
Wed Jan 15 2020 04:37:06 GMT+0800 (中国标准时间),875009,406,0.0004639952274776602,365539,0.41775456023880897
Wed Jan 15 2020 04:27:05 GMT+0800 (中国标准时间),874603,425,0.00048593476125739337,365133,0.41748427572281366
Wed Jan 15 2020 04:17:04 GMT+0800 (中国标准时间),874178,521,0.0005959884600161523,364708,0.4172010734655871
Wed Jan 15 2020 04:07:04 GMT+0800 (中国标准时间),873657,459,0.000525377808453432,364187,0.416853524895926
Wed Jan 15 2020 03:57:04 GMT+0800 (中国标准时间),873198,526,0.0006023834227746743,363728,0.4165469916330546
Wed Jan 15 2020 03:47:03 GMT+0800 (中国标准时间),872672,639,0.0007322338748120714,363202,0.4161953173701001
Wed Jan 15 2020 03:37:03 GMT+0800 (中国标准时间),872033,637,0.0007304769429597274,362563,0.4157675225593527
Wed Jan 15 2020 03:27:03 GMT+0800 (中国标准时间),871396,763,0.0008756064980789446,361926,0.4153404422329228
Wed Jan 15 2020 03:17:02 GMT+0800 (中国标准时间),870633,854,0.0009808955093592823,361163,0.41482806188141275
Wed Jan 15 2020 03:07:02 GMT+0800 (中国标准时间),869779,842,0.0009680620019568189,360309,0.41425350577560505
Wed Jan 15 2020 02:57:02 GMT+0800 (中国标准时间),868937,936,0.0010771782073959331,359467,0.4136859173910191
Wed Jan 15 2020 02:47:01 GMT+0800 (中国标准时间),868001,1015,0.0011693534915282356,358531,0.41305367159715256
Wed Jan 15 2020 02:37:01 GMT+0800 (中国标准时间),866986,1030,0.001188023797385425,357516,0.4123665203359685
Wed Jan 15 2020 02:27:01 GMT+0800 (中国标准时间),865956,1181,0.0013638106324108845,356486,0.4116675674052723
Wed Jan 15 2020 02:17:01 GMT+0800 (中国标准时间),864775,1474,0.0017044896071232401,355305,0.41086409759764103
Wed Jan 15 2020 02:07:00 GMT+0800 (中国标准时间),863301,1519,0.00175952535674116,353831,0.40985820704481984
Wed Jan 15 2020 01:57:00 GMT+0800 (中国标准时间),861782,1533,0.001778872150961612,352312,0.4088180073382828
Wed Jan 15 2020 01:47:00 GMT+0800 (中国标准时间),860249,1758,0.0020435943546577794,350779,0.4077644960935729
Wed Jan 15 2020 01:36:59 GMT+0800 (中国标准时间),858491,2064,0.0024042185649005058,349021,0.4065517285562691
Wed Jan 15 2020 01:26:59 GMT+0800 (中国标准时间),856427,2254,0.002631864712345594,346957,0.40512151064830976
Wed Jan 15 2020 01:16:59 GMT+0800 (中国标准时间),854173,2459,0.0028788079229851563,344703,0.4035517395188094
Wed Jan 15 2020 01:06:58 GMT+0800 (中国标准时间),851714,2667,0.003131332818293465,342244,0.40182972218373775
Wed Jan 15 2020 00:56:58 GMT+0800 (中国标准时间),849047,2784,0.0032789704221321083,339577,0.39995076833202403
Wed Jan 15 2020 00:46:58 GMT+0800 (中国标准时间),846263,2819,0.0033311157406149153,336793,0.3979767519080948
Wed Jan 15 2020 00:36:58 GMT+0800 (中国标准时间),843444,2878,0.0034122004543277323,333974,0.39596464021322103
Wed Jan 15 2020 00:26:57 GMT+0800 (中国标准时间),840566,3505,0.004169809390339367,331096,0.3938964935531535
Wed Jan 15 2020 00:16:57 GMT+0800 (中国标准时间),837061,3713,0.004435757967459958,327591,0.3913585748231013
Wed Jan 15 2020 00:06:57 GMT+0800 (中国标准时间),833348,3935,0.004721916894262661,323878,0.38864675981702723
Tue Jan 14 2020 23:56:56 GMT+0800 (中国标准时间),829413,4768,0.0057486439204594095,319943,0.38574630491685086
Tue Jan 14 2020 23:46:56 GMT+0800 (中国标准时间),824645,3605,0.004371578072988983,315175,0.38219476259481355
Tue Jan 14 2020 23:36:55 GMT+0800 (中国标准时间),821040,3122,0.0038024943973497026,311570,0.37948212023774724
Tue Jan 14 2020 23:26:55 GMT+0800 (中国标准时间),817918,2739,0.0033487464513557593,308448,0.3771135981846591
Tue Jan 14 2020 23:16:54 GMT+0800 (中国标准时间),815179,2716,0.003331783571460992,305709,0.3750207009748779
Tue Jan 14 2020 23:06:54 GMT+0800 (中国标准时间),812463,2679,0.003297380926885286,302993,0.3729314442626926
Tue Jan 14 2020 22:56:54 GMT+0800 (中国标准时间),809784,2534,0.003129229522934511,300314,0.37085691986999003
Tue Jan 14 2020 22:46:53 GMT+0800 (中国标准时间),807250,2643,0.003274078662124497,297780,0.3688820068132549
Tue Jan 14 2020 22:36:53 GMT+0800 (中国标准时间),804607,2639,0.003279862094165226,295137,0.36680888930869354
Tue Jan 14 2020 22:26:53 GMT+0800 (中国标准时间),801968,2665,0.0033230752349220917,292498,0.3647252758214792
Tue Jan 14 2020 22:16:52 GMT+0800 (中国标准时间),799303,2404,0.0030076203892641464,289833,0.3626071714981678
Tue Jan 14 2020 22:06:52 GMT+0800 (中国标准时间),796899,2250,0.0028234443762634913,287429,0.3606843527222396
Tue Jan 14 2020 21:56:52 GMT+0800 (中国标准时间),794649,2217,0.0027899110173170796,285179,0.35887416960192486
Tue Jan 14 2020 21:46:51 GMT+0800 (中国标准时间),792432,2080,0.0026248309003169988,282962,0.3570804813536051
Tue Jan 14 2020 21:36:51 GMT+0800 (中国标准时间),790352,1981,0.0025064781262019963,280882,0.35538848513067595
Tue Jan 14 2020 21:26:51 GMT+0800 (中国标准时间),788371,2003,0.002540681988556149,278901,0.35376872056430286
Tue Jan 14 2020 21:16:50 GMT+0800 (中国标准时间),786368,1923,0.002445419956051111,276898,0.35212267030194516
Tue Jan 14 2020 21:06:50 GMT+0800 (中国标准时间),784445,1860,0.0023711031366125093,274975,0.35053445429571223
Tue Jan 14 2020 20:56:50 GMT+0800 (中国标准时间),782585,1831,0.002339681951481309,273115,0.3489908444450124
Tue Jan 14 2020 20:46:49 GMT+0800 (中国标准时间),780754,1703,0.002181224816011189,271284,0.34746411801924804
Tue Jan 14 2020 20:36:49 GMT+0800 (中国标准时间),779051,1834,0.002354146262568176,269581,0.3460376791763312
